Time,Open,High,Low,Close,Volume,Date,Day,Month,Quarter,Year,Tomorrow,Target,Moving Average,MACD,Signal Line,RSI,Day_enc,Month_enc,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
2018-02-13 00:00,1.23009,1.2371,1.22844,1.23536,257674,2018-02-13,Tuesday,February,1,2018,1.24681,1,1.236307,0.0036487971113681184,0.006284926692973773,43.18580962416577,3,3,1.0021578648495173,2.0,1.005410543723834,2.0,1.0248182618340314,32.0,1.07129647304323,134.0,1.068944931986934,481.0
2018-02-14 00:00,1.23537,1.24695,1.22758,1.24681,301242,2018-02-14,Wednesday,February,1,2018,1.25027,1,1.2373664999999998,0.004517935309692245,0.005931528416317468,49.733210671573225,4,3,1.0046128991970735,2.0,1.0114677522199704,3.0,1.0333831409108722,32.0,1.0805016496323498,135.0,1.0789778821000595,482.0
2018-02-15 00:00,1.24682,1.25103,1.24478,1.25027,289116,2018-02-15,Thursday,February,1,2018,1.24041,0,1.238337,0.005423408994308376,0.00582990453191565,50.220926524848615,2,3,1.0013856184022938,2.0,1.010306129375297,4.0,1.0353178298296772,32.0,1.0827510833832734,136.0,1.0820958373735114,482.0
2018-02-16 00:00,1.25027,1.25553,1.23931,1.24041,285736,2018-02-16,Friday,February,1,2018,1.24117,1,1.238396,0.005284467761522915,0.005720817177837103,49.131208099603306,0,3,0.9960412417492411,1.0,0.9998645792525742,4.0,1.026479379549359,31.0,1.0735488219134302,135.0,1.073692801238646,482.0
2018-02-19 00:00,1.24117,1.24349,1.2369,1.24002,193464,2018-02-19,Monday,February,1,2018,1.23353,0,1.238357,0.00494032212637574,0.00547754991446754,45.37144756523177,1,3,0.9998427691972761,1.0,0.9979445892156121,4.0,1.0254549935200281,32.0,1.0725350316294129,135.0,1.0734860046476171,483.0
2018-02-20 00:00,1.24001,1.24106,1.23199,1.23353,266362,2018-02-20,Tuesday,February,1,2018,1.22804,0,1.2378775,0.0041816412355470955,0.005218368178683451,41.5588369614857,3,3,0.9973762406258212,1.0,0.9930140523970219,3.0,1.0194048588934745,32.0,1.066270095871558,135.0,1.0680022531831928,482.0
2018-02-21 00:00,1.23352,1.23598,1.22734,1.22804,280818,2018-02-21,Wednesday,February,1,2018,1.23256,1,1.237375,0.0031016303810740276,0.004795020619161566,43.18253717178101,4,3,0.9977697160755128,0.0,0.991591128939791,2.0,1.0142693747290792,31.0,1.0608878291413906,135.0,1.0633895016480919,481.0
2018-02-22 00:00,1.22805,1.2352,1.22597,1.23256,262315,2018-02-22,Thursday,February,1,2018,1.22937,0,1.236961,0.0025806916161044136,0.004352154818550136,45.879162272110996,2,3,1.0018369503373161,1.0,0.9980954108470887,2.0,1.0174035639170729,31.0,1.0641504818048884,135.0,1.0674413324047003,481.0
2018-02-23 00:00,1.23256,1.23316,1.22798,1.22937,219909,2018-02-23,Friday,February,1,2018,1.22883,0,1.2363455,0.0018886661835371132,0.003859457091547532,52.02460276781136,0,3,0.9987042686022755,1.0,0.9972953766678782,2.0,1.0142129957014108,31.0,1.0608025364619862,134.0,1.064820378633694,480.0
2018-02-26 00:00,1.22883,1.2355,1.22776,1.23149,224925,2018-02-26,Monday,February,1,2018,1.22259,0,1.2345295,0.0010040646054090274,0.002875966392655213,48.16934193298084,1,3,1.0008614874474775,0.0,1.0003996757102773,1.0,1.0153375059293772,31.0,1.0620218189605384,133.0,1.0667968836457324,479.0
2018-02-27 00:00,1.23149,1.23462,1.22216,1.22259,249977,2018-02-27,Tuesday,February,1,2018,1.21915,0,1.233428,6.498847863234403e-05,0.0023137708098506394,48.08336977117045,3,3,0.9963733863606727,0.0,0.9949381922347638,1.0,1.007452124825872,31.0,1.053759879790751,133.0,1.0592363129624798,478.0
2018-02-28 00:00,1.22258,1.22412,1.21878,1.21915,254894,2018-02-28,Wednesday,February,1,2018,1.2271,1,1.2325525000000002,-0.0009459114893963783,0.001661834350001236,49.02114330462017,4,3,0.9985911685928885,0.0,0.9935763696464315,1.0,1.0040829604860844,31.0,1.0502684324672789,132.0,1.0564043496633493,478.0
2018-03-01 00:00,1.21915,1.22747,1.21546,1.2271,281960,2018-03-01,Thursday,March,1,2018,1.23186,1,1.2320060000000002,-0.0010929594815625165,0.0011108755836884854,51.252184041933674,2,7,1.0032498722534493,1.0,1.0009462127020898,1.0,1.0099394524659333,32.0,1.0565713312306264,132.0,1.063440246790934,478.0
2018-03-02 00:00,1.22709,1.23358,1.22514,1.23186,264927,2018-03-02,Friday,March,1,2018,1.23176,0,1.232249,-0.0008159975440111822,0.000725500958148552,45.14558561932405,0,7,1.0019357777271691,2.0,1.0044209328151932,2.0,1.0130974726431223,33.0,1.0600928209859446,133.0,1.0677089429893816,478.0
2018-03-05 00:00,1.23176,1.23487,1.22688,1.23365,247123,2018-03-05,Monday,March,1,2018,1.24155,1,1.2329615,-0.00026905781252017924,0.0003148798245251526,50.63461754464779,1,7,1.0007260161183689,1.0,1.0055262578757325,2.0,1.013791003654326,33.0,1.0610489543810446,132.0,1.0694026128809004,477.0
2018-03-06 00:00,1.23365,1.24287,1.23281,1.24155,250100,2018-03-06,Tuesday,March,1,2018,1.24122,0,1.233778,0.000621677416294597,0.0003762393428790415,57.45813570806296,3,7,1.0031916612798966,1.0,1.0088472708184701,3.0,1.0193430653937867,34.0,1.0672550789066453,132.0,1.076386957170723,477.0
2018-03-07 00:00,1.24154,1.2445,1.23847,1.24122,269818,2018-03-07,Wednesday,March,1,2018,1.23067,0,1.234337,0.0012861374683144078,0.0005582189679661148,58.15047021943582,4,7,0.999867083942532,1.0,1.0049745926566465,3.0,1.0182694047051133,33.0,1.066376265094325,132.0,1.0762423943916017,476.0
2018-03-08 00:00,1.24122,1.2446,1.22979,1.23067,270458,2018-03-08,Thursday,March,1,2018,1.23041,0,1.2341025,0.0009504735493177652,0.0006366698842364449,54.87658315614304,2,7,0.9957320107286326,0.0,0.9958569012534492,2.0,1.0088802811849937,33.0,1.0567590382621186,132.0,1.067243068864742,476.0
2018-03-09 00:00,1.2307,1.23342,1.2273,1.23041,264420,2018-03-09,Friday,March,1,2018,1.23084,1,1.2332825,0.0006559166492572377,0.0006405192372406036,59.167704958883625,0,7,0.9998943553236791,0.0,0.9958802104411171,1.0,1.0079029852111536,33.0,1.0559891106299235,131.0,1.0671599662563707,476.0
2018-03-12 00:00,1.23083,1.23455,1.22903,1.23384,205132,2018-03-12,Monday,March,1,2018,1.23928,1,1.2319825,0.0005263405471616078,0.0005875149191696998,54.24018212862834,1,7,1.0013919042304962,1.0,0.9986256998975346,2.0,1.0099478576138103,34.0,1.0583960026764936,131.0,1.0702664017324188,477.0
2018-03-13 00:00,1.23383,1.24074,1.23145,1.23928,249288,2018-03-13,Tuesday,March,1,2018,1.23747,0,1.231888,0.0010125734389259122,0.0006725266231209423,51.97800519321818,3,7,1.0021996506437214,2.0,1.00339733977608,2.0,1.0136320013959168,34.0,1.0624876992751717,132.0,1.0751122793883752,477.0
2018-03-14 00:00,1.23928,1.24125,1.23471,1.23747,220996,2018-03-14,Wednesday,March,1,2018,1.23062,0,1.2317604999999998,0.001237598371915949,0.0007855409728799436,55.267794221282706,4,7,0.9992692035934189,1.0,1.0025406413499103,2.0,1.0114661492556998,33.0,1.0603481330274156,132.0,1.073666220444506,477.0
2018-03-15 00:00,1.23746,1.23836,1.23001,1.23062,225224,2018-03-15,Thursday,March,1,2018,1.22889,0,1.2316150000000001,0.00085335752600324,0.000799104283504603,57.33869493694024,2,7,0.9972245744685161,0.0,0.9969991671554631,2.0,1.0052453359966629,33.0,1.053893955840831,132.0,1.0678537207528593,476.0
2018-03-16 00:00,1.23061,1.2336,1.22602,1.22889,195995,2018-03-16,Friday,March,1,2018,1.22807,0,1.2316575,0.00040458355811145985,0.0007202001384259744,59.18867924528315,0,7,0.9992966078609155,0.0,0.9958428550590751,2.0,1.0032473072222583,32.0,1.0518228943505192,132.0,1.0664846879011174,476.0
2018-03-19 00:00,1.22807,1.23586,1.22579,1.23365,229515,2018-03-19,Monday,March,1,2018,1.22482,0,1.2316470000000002,9.794394953610563e-05,0.00047778988294173145,59.01040715720281,1,7,1.0019329635254657,0.0,0.9997309523153496,1.0,1.0064958066414118,32.0,1.0552947593565247,131.0,1.0707416386309243,476.0
2018-03-20 00:00,1.23365,1.23545,1.22399,1.22482,237446,2018-03-20,Tuesday,March,1,2018,1.23463,1,1.2314465,-0.0005174696289829139,0.00027873798055680235,50.8976377952756,3,7,0.9964083352654293,0.0,0.9949069523755372,0.0,0.998760539491495,32.0,1.0471786997344477,130.0,1.0632127930882713,475.0
2018-03-21 00:00,1.22483,1.23499,1.22467,1.23463,260909,2018-03-21,Wednesday,March,1,2018,1.23239,0,1.2316034999999999,-0.00021117007222182238,0.00018075637000107743,57.899000810153915,4,7,1.0039886966598224,1.0,1.003338420605239,1.0,1.0061499482309069,32.0,1.0549617440826509,131.0,1.0718546853865625,476.0
2018-03-22 00:00,1.23464,1.23884,1.22855,1.23239,287747,2018-03-22,Thursday,March,1,2018,1.23522,1,1.2320935,-0.0001474747491501116,0.00011511014617083963,56.646948941469525,2,7,0.9990920219536122,1.0,1.001230018295913,1.0,1.0038002559206423,31.0,1.0524433245618765,131.0,1.070036144402046,476.0
2018-03-23 00:00,1.23239,1.23733,1.23166,1.23522,250783,2018-03-23,Friday,March,1,2018,1.23541,1,1.232897,0.00012986460367447883,0.00011806103767156748,52.18899003034237,0,7,1.0011468587013344,1.0,1.0024980886943224,2.0,1.0056224773174824,31.0,1.054225109125724,132.0,1.0726144956187549,477.0
2018-03-26 00:00,1.23541,1.24615,1.23517,1.24572,266406,2018-03-26,Monday,March,1,2018,1.24087,0,1.2340055,0.0013601239624714268,0.00040531666093537606,55.85714993313202,1,7,1.004232266802099,2.0,1.009042927173818,3.0,1.0135565864864815,31.0,1.0625118471964465,133.0,1.0818422070977487,478.0
2018-03-27 00:00,1.2457,1.24765,1.23723,1.24087,311763,2018-03-27,Tuesday,March,1,2018,1.23125,0,1.234461,0.0017406519863609748,0.0006723837260204958,57.80059107170641,3,7,0.9980495377203319,1.0,1.0025077437900216,3.0,1.0091352163280707,30.0,1.0577261187388456,132.0,1.0777465875020409,478.0
2018-03-28 00:00,1.24086,1.24215,1.23001,1.23125,268472,2018-03-28,Wednesday,March,1,2018,1.23018,0,1.234341,0.0012515425807320124,0.0007882154969627991,55.34448539835545,4,7,0.9961086031422423,0.0,0.9952792440323662,2.0,1.0009023363194434,30.0,1.048938454689471,131.0,1.0695139413759038,478.0
2018-03-29 00:00,1.23124,1.23352,1.22838,1.23018,243554,2018-03-29,Thursday,March,1,2018,1.232,1,1.2337725,0.0007687184870828201,0.0007843160949868033,57.75056973055097,2,7,0.9995652933457381,0.0,0.9947697323733189,2.0,0.9997136740548874,29.0,1.0474247440928268,131.0,1.068704258331859,478.0
2018-03-30 00:00,1.23018,1.23305,1.22898,1.232,76607,2018-03-30,Friday,March,1,2018,1.23125,0,1.2333115,0.0005268623625760416,0.000732825348504651,53.06920370129012,0,7,1.0007391823505998,1.0,0.99676052828308,2.0,1.0008001527195038,30.0,1.0483639922504118,132.0,1.0704046308484603,478.0
2018-04-02 00:00,1.23127,1.23449,1.2282,1.22931,156716,2018-04-02,Monday,April,2,2018,1.22781,0,1.2332855,-8.634985495481473e-05,0.0004951847731116141,57.48164878599651,1,0,0.9989070860639252,1.0,0.9972321415534077,1.0,0.9981780468927939,29.0,1.0454878157308396,132.0,1.0681918279306335,477.0
2018-04-03 00:00,1.22931,1.23352,1.22537,1.22781,226879,2018-04-03,Tuesday,April,2,2018,1.22872,1,1.2331340000000002,-0.0004854225579862259,0.0002990633068920461,56.93512304250565,3,0,0.999389529204923,0.0,0.9981302485143605,1.0,0.9964884847730636,29.0,1.0436615544837387,131.0,1.0670106611034016,477.0
2018-04-04 00:00,1.22781,1.23145,1.2257,1.22872,233267,2018-04-04,Wednesday,April,2,2018,1.22485,0,1.232878,-0.0007199618830622256,9.525826890119176e-05,52.828262201347805,4,0,1.0003704412321446,1.0,0.9992810693524095,2.0,0.9967802097690497,29.0,1.0438768794830244,132.0,1.0679252503082348,477.0
2018-04-05 00:00,1.22873,1.22901,1.22182,1.22485,230145,2018-04-05,Thursday,April,2,2018,1.22792,1,1.2321564999999999,-0.0012042310194260164,-0.00016463958876424987,57.171270718232016,2,0,0.9984227065052148,1.0,0.9969980578541324,2.0,0.9933643246890591,28.0,1.0400467546805119,132.0,1.0646869860246067,477.0
2018-04-06 00:00,1.22489,1.22907,1.22151,1.22792,264563,2018-04-06,Friday,April,2,2018,1.22709,0,1.2316790000000002,-0.001325020445130498,-0.0003967157600374996,49.675408984679194,0,0,1.001251646098085,1.0,1.000161274294995,2.0,0.9957465822028977,28.0,1.0421029908573096,132.0,1.067483700752619,477.0
2018-04-09 00:00,1.22709,1.23308,1.22602,1.23206,246686,2018-04-09,Monday,April,2,2018,1.23627,1,1.231661,-0.0011717276284672895,-0.0007235663182275615,53.72229588937288,1,0,1.0016829405117116,1.0,1.0030840074511183,2.0,0.9990307495122663,28.0,1.0451000461518134,131.0,1.0712058170529208,477.0
2018-04-10 00:00,1.23206,1.23776,1.23027,1.23627,265915,2018-04-10,Tuesday,April,2,2018,1.23719,1,1.232071,-0.0005882441133333582,-0.0006965018772487209,57.987962166810064,3,0,1.001705606624722,1.0,1.005126979326224,3.0,1.002319858300547,28.0,1.0481607778435325,131.0,1.0749810943340061,477.0
2018-04-11 00:00,1.23627,1.23964,1.2347,1.23719,301252,2018-04-11,Wednesday,April,2,2018,1.23295,0,1.2322479999999998,-5.100495915888459e-05,-0.0005674024936307536,46.460661845277194,4,0,1.0003719486064055,2.0,1.0044915065708175,3.0,1.0028059935947533,29.0,1.0484203976735116,132.0,1.0758902711757605,478.0
2018-04-12 00:00,1.23719,1.23797,1.22993,1.23295,245804,2018-04-12,Thursday,April,2,2018,1.23282,0,1.2326545,3.22565429338173e-05,-0.00044747068631783947,47.090182141270525,2,0,0.9982834981013222,1.0,0.9997340421218899,3.0,0.9992403412305068,28.0,1.0443089191392947,132.0,1.0723155444190244,478.0
2018-04-13 00:00,1.23293,1.23458,1.2307,1.23282,206961,2018-04-13,Friday,April,2,2018,1.23316,1,1.232564,8.675194721785573e-05,-0.00034062615961070043,59.66788629327344,0,0,0.9999472781321859,0.0,0.9988349275435119,2.0,0.9989815599001738,28.0,1.0436924141385586,131.0,1.0723164743557823,477.0
2018-04-16 00:00,1.23316,1.23945,1.23242,1.23837,214912,2018-04-16,Monday,April,2,2018,1.23724,0,1.2327599999999999,0.0006233475943655531,-6.843815804116903e-05,59.68379446640325,1,0,1.0022458815388537,1.0,1.0023067210567211,3.0,1.0033060859852416,28.0,1.0478674821683056,131.0,1.077251822273361,478.0
2018-04-17 00:00,1.23837,1.24136,1.23362,1.23724,219241,2018-04-17,Tuesday,April,2,2018,1.23785,1,1.2328515,0.0008925847516239038,0.00012376642389184554,59.00210399759542,3,0,0.9995435468430004,1.0,1.0012349135803267,2.0,1.0023042314633313,27.0,1.046402084914966,130.0,1.0763815106219856,477.0
2018-04-18 00:00,1.23724,1.23971,1.23418,1.23785,233807,2018-04-18,Wednesday,April,2,2018,1.2343,0,1.2324579999999998,0.0011420146070073578,0.000327416060514948,56.473214285714434,4,0,1.0002464556844397,1.0,1.0016215612624872,2.0,1.0028170854938998,27.0,1.0463903644949963,131.0,1.0770218491307513,478.0
2018-04-19 00:00,1.23786,1.24001,1.2329,1.2343,237994,2018-04-19,Thursday,April,2,2018,1.22846,0,1.2321295,0.0010412315637093883,0.0004701791611538361,52.47148288973374,2,0,0.9985640029933458,1.0,0.9985308822149377,2.0,1.0000064814484741,27.0,1.042908939102635,130.0,1.0740495701156405,477.0
2018-04-20 00:00,1.2343,1.23529,1.22499,1.22846,206001,2018-04-20,Friday,April,2,2018,1.22737,0,1.2319900000000001,0.00048453565726558345,0.0004730504603761856,49.665981500513965,0,0,0.9976286767691532,0.0,0.9945079676565927,2.0,0.9954681830797313,26.0,1.0375222840185794,129.0,1.0690910932082587,476.0
2018-04-23 00:00,1.22738,1.22894,1.21977,1.22092,244270,2018-04-23,Monday,April,2,2018,1.22372,1,1.2312955,-0.000972292514383355,0.0001012385205613784,48.24210057854926,1,0,0.996921669973626,0.0,0.991204412569393,1.0,0.98958770961222,25.0,1.0307075757023698,129.0,1.0626578092584935,476.0
2018-04-24 00:00,1.22094,1.22448,1.21817,1.22372,225407,2018-04-24,Tuesday,April,2,2018,1.21706,0,1.2309189999999999,-0.0014650703605889603,-0.00021202325566868933,45.93878042901891,3,0,1.0011453629164213,1.0,0.9956633171962084,2.0,0.992086623142148,25.0,1.0326002354327186,130.0,1.0652212091068527,477.0
2018-04-25 00:00,1.22372,1.22372,1.21599,1.21706,230383,2018-04-25,Wednesday,April,2,2018,1.21081,0,1.2303065,-0.0023657359624813523,-0.000642765797031222,39.23971315184852,4,0,0.9972713640721408,1.0,0.9936059668934077,1.0,0.9870156130548885,24.0,1.026528749839365,130.0,1.0595561977312289,476.0
2018-04-26 00:00,1.21707,1.22099,1.20962,1.21081,255337,2018-04-26,Thursday,April,2,2018,1.21291,1,1.2294565,-0.003543001195160711,-0.00122281287665712,33.476394849785194,2,0,0.9974257270776442,0.0,0.9923094196496622,1.0,0.9824813372281727,23.0,1.0208287820213673,130.0,1.0542545122120985,475.0
2018-04-27 00:00,1.21081,1.21327,1.20556,1.21291,209453,2018-04-27,Friday,April,2,2018,1.21226,0,1.228666,-0.004257462546175539,-0.0018297428105608037,36.03388357949583,0,0,1.0008664367171125,1.0,0.9965704914369099,2.0,0.9846204884448013,24.0,1.0221862736541594,130.0,1.0562193061381702,476.0
2018-04-30 00:00,1.21226,1.21386,1.20643,1.20815,230695,2018-04-30,Monday,April,2,2018,1.1991,0,1.227048,-0.005534660376236955,-0.003049256989699518,35.78130054998363,1,0,0.9980339190272031,1.0,0.9947469391451836,2.0,0.9811348539667076,24.0,1.0177967981055425,130.0,1.052217784895662,475.0
2018-05-01 00:00,1.20815,1.20828,1.19814,1.1991,208497,2018-05-01,Tuesday,May,2,2018,1.19504,0,1.2256485000000001,-0.006753005410032875,-0.0037900066737661894,37.44062587314867,3,8,0.9962405234188388,0.0,0.9913145272096865,1.0,0.9742987502823525,23.0,1.0098672051996262,129.0,1.044490522853437,475.0
2018-05-02 00:00,1.19912,1.20316,1.19378,1.19504,272105,2018-05-02,Wednesday,May,2,2018,1.19886,1,1.2237975,-0.007954466557194673,-0.004622898650451886,29.26181625066357,4,8,0.9983041927372669,0.0,0.9915682184397304,1.0,0.9714203342766319,23.0,1.0061780124778064,128.0,1.0411108816194272,475.0
2018-05-03 00:00,1.19504,1.20087,1.19479,1.19886,262263,2018-05-03,Thursday,May,2,2018,1.1955,0,1.221927,-0.00850040373451888,-0.0053983996672652855,32.83592595199525,2,8,1.0015957224612555,1.0,0.9967143660023344,2.0,0.9748847728906472,24.0,1.0090957500105047,129.0,1.044590316332524,476.0
2018-05-04 00:00,1.19886,1.19954,1.19107,1.1955,207816,2018-05-04,Friday,May,2,2018,1.19545,0,1.2198425,-0.009099295782456274,-0.006138578890303483,38.501986914462016,0,8,0.9985967022502883,1.0,0.9968065503239308,1.0,0.9725426519541968,24.0,1.0060140707666396,128.0,1.041812806220962,476.0
2018-05-07 00:00,1.19544,1.19779,1.18975,1.19331,200539,2018-05-07,Monday,May,2,2018,1.18671,0,1.215992,-0.009821114157423816,-0.00740792230119698,42.15707818749139,1,8,0.9990832255390759,0.0,0.997448932680911,1.0,0.9712447599574544,23.0,1.0039360559422505,128.0,1.0400549131841634,476.0
2018-05-08 00:00,1.19331,1.19387,1.1838,1.18671,238099,2018-05-08,Tuesday,May,2,2018,1.18467,0,1.2136695,-0.010511713167189463,-0.008028680474395478,39.30181103007414,3,8,0.9972269140595457,0.0,0.9939910410056586,1.0,0.9665108089155736,22.0,0.998152252136164,128.0,1.0344593037838095,476.0
2018-05-09 00:00,1.18673,1.18969,1.18227,1.18467,239579,2018-05-09,Wednesday,May,2,2018,1.19137,1,1.2109845,-0.011095724207123459,-0.008642089220941075,41.55439067712127,4,8,0.9991397414163904,0.0,0.9940091121907016,1.0,0.9656638716654259,21.0,0.9962298217356866,127.0,1.0328403870887721,475.0
2018-05-10 00:00,1.18465,1.19463,1.1844,1.19137,264418,2018-05-10,Thursday,May,2,2018,1.19395,1,1.2086910000000002,-0.010892362780209996,-0.00909214393279486,50.71420743068005,2,8,1.0028198178481846,1.0,1.00088884258917,1.0,0.9719029704128015,21.0,1.001626991239873,128.0,1.0388383426558796,475.0
2018-05-11 00:00,1.19137,1.19678,1.18911,1.19395,216413,2018-05-11,Friday,May,2,2018,1.19524,1,1.206496,-0.010403092570745454,-0.009354333660384979,49.796881142707505,0,8,1.0010816158838227,2.0,1.0033176414829554,2.0,0.9746233584173762,22.0,1.0035397354161752,129.0,1.0412391669636665,476.0
2018-05-14 00:00,1.19524,1.19959,1.19231,1.19309,247331,2018-05-14,Monday,May,2,2018,1.18203,0,1.2027744999999999,-0.00938431069710588,-0.009431363916572802,51.25739118045183,1,8,0.9996397211609358,2.0,1.0026320256681327,3.0,0.974543569416561,22.0,1.0025465955732966,130.0,1.040641131719058,476.0
2018-05-15 00:00,1.1931,1.19384,1.18168,1.18203,259230,2018-05-15,Tuesday,May,2,2018,1.18146,0,1.2005075,-0.009835294445994291,-0.0095121500224571,44.636764067249985,3,8,0.9953433931759237,1.0,0.99411953689671,3.0,0.9661869050121513,22.0,0.993036821072412,129.0,1.031156357545701,476.0
2018-05-16 00:00,1.18205,1.18541,1.17635,1.18146,278499,2018-05-16,Wednesday,May,2,2018,1.179,0,1.1985345,-0.010122016249869858,-0.009634123267939651,46.68743105573948,4,8,0.9997588312199334,0.0,0.9941769467678688,3.0,0.9663341977334748,22.0,0.9923660069864931,128.0,1.0308170192910215,476.0
2018-05-17 00:00,1.18146,1.18373,1.17765,1.179,297015,2018-05-17,Thursday,May,2,2018,1.17689,0,1.1962985,-0.010427544543506029,-0.009792807523052926,51.05371461009023,2,8,0.9989578302534253,0.0,0.9941766042165232,2.0,0.9650267169433674,21.0,0.9901077237203408,128.0,1.0288267032520584,476.0
2018-05-18 00:00,1.179,1.18221,1.17498,1.17689,228027,2018-05-18,Friday,May,2,2018,1.17651,0,1.19429,-0.010716405234605597,-0.009977527065363461,52.50675034663946,0,8,0.999104372445233,0.0,0.9952608639029036,1.0,0.9639898000291871,21.0,0.988174318621611,127.0,1.027142288876479,476.0
2018-05-21 00:00,1.17651,1.17973,1.17165,1.17899,229938,2018-05-21,Monday,May,2,2018,1.17878,0,1.190879,-0.010634798851861138,-0.010248722645007369,52.464420680228564,1,8,1.000891386658064,0.0,0.9994201787951588,0.0,0.966402540810498,21.0,0.9897605340124899,127.0,1.0291307577146398,475.0
2018-05-22 00:00,1.17899,1.18296,1.17567,1.17878,255281,2018-05-22,Tuesday,May,2,2018,1.17091,0,1.1892049999999998,-0.0103610390797102,-0.010271185931947934,52.329777849065955,3,8,0.9999109327881854,0.0,0.9997930491660898,0.0,0.9668090495124863,21.0,0.9894122697395127,126.0,1.0291032418725152,474.0
2018-05-23 00:00,1.1788,1.17889,1.16758,1.17091,311301,2018-05-23,Wednesday,May,2,2018,1.17219,1,1.1873429999999998,-0.010656286676119509,-0.01034820608078225,47.92508262945295,4,8,0.9966506219969442,0.0,0.9948985227467766,0.0,0.9609879485639059,21.0,0.9826568794239533,126.0,1.0223894211111841,474.0
2018-05-24 00:00,1.17092,1.17501,1.16906,1.17219,284727,2018-05-24,Thursday,May,2,2018,1.16478,0,1.1859974999999998,-0.01066405859152697,-0.010411376582931195,47.20371861503596,2,8,1.000546284836328,1.0,0.9971400669642858,1.0,0.9627615937363839,21.0,0.9835549088937785,127.0,1.0236625074164205,475.0
2018-05-25 00:00,1.1722,1.17335,1.16455,1.16478,257292,2018-05-25,Friday,May,2,2018,1.16884,1,1.1844845,-0.01113973107691435,-0.010557047481727828,42.97997134002109,0,8,0.996829227589571,1.0,0.9928822892603547,1.0,0.9575547735037434,20.0,0.9771885641202414,126.0,1.0173528900192073,474.0
2018-05-28 00:00,1.16886,1.17283,1.16073,1.16261,208823,2018-05-28,Monday,May,2,2018,1.15375,0,1.181339,-0.01137128297401091,-0.010800620711732888,36.02214313958155,1,8,0.9990676251079535,1.0,0.9938077743034602,2.0,0.9567020478069869,21.0,0.975227717823701,126.0,1.0156174340930142,475.0
2018-05-29 00:00,1.16264,1.16394,1.15099,1.15375,333588,2018-05-29,Tuesday,May,2,2018,1.16646,1,1.179254,-0.012191116563420978,-0.011078719882070508,36.768540286386916,3,8,0.9961750332418104,1.0,0.9904725766795326,2.0,0.9505558537556948,20.0,0.9676890898450277,125.0,1.00804492807535,474.0
2018-05-30 00:00,1.15375,1.16759,1.15186,1.16646,317812,2018-05-30,Wednesday,May,2,2018,1.16922,1,1.1779115,-0.011680603090013841,-0.011199096523659174,52.114535208407666,4,8,1.00547795242672,1.0,1.0021495620976015,3.0,0.9620149812270752,21.0,0.9782011571229258,125.0,1.0193052282180766,475.0
2018-05-31 00:00,1.16646,1.17243,1.1641,1.16922,288712,2018-05-31,Thursday,May,2,2018,1.16584,0,1.1770369999999999,-0.01092734492036418,-0.011144746203000176,53.73099894901448,2,8,1.0011816687217427,2.0,1.0050336781953024,3.0,0.9651064251282164,22.0,0.9803369504342,126.0,1.0218690481483226,476.0
2018-06-01 00:00,1.16922,1.17178,1.1617,1.16584,260821,2018-06-01,Friday,June,2,2018,1.16672,1,1.1760955000000002,-0.010482286868127355,-0.011012254336025613,51.86312351543957,0,6,0.9985524997216346,1.0,1.0019457259345328,3.0,0.9631720634056882,22.0,0.977351670721081,125.0,1.019069138068414,476.0
2018-06-04 00:00,1.1667,1.17444,1.1667,1.17,244044,2018-06-04,Monday,June,2,2018,1.17261,1,1.1736655,-0.00914718276730131,-0.01046830956390129,44.424664185143214,1,6,1.001780943900267,1.0,1.0042452967845266,3.0,0.967459326397486,22.0,0.9806564262667065,125.0,1.0228597616778718,476.0
2018-06-05 00:00,1.17,1.17324,1.16525,1.17261,255736,2018-06-05,Tuesday,June,2,2018,1.17813,1,1.172534,-0.008210497048985799,-0.010016747060918194,39.89912397132998,3,6,1.0011141419186294,2.0,1.003237436538886,4.0,0.9705092191796015,22.0,0.9826497347320863,126.0,1.0252935021892051,476.0
2018-06-06 00:00,1.17263,1.17956,1.17139,1.17813,245145,2018-06-06,Wednesday,June,2,2018,1.17931,1,1.171786,-0.006942717673679155,-0.009401941183470387,42.230160755294655,4,6,1.0023481967380483,2.0,1.0059513644591687,4.0,0.9758766389480911,23.0,0.9870721556255696,126.0,1.0302632584841342,477.0
2018-06-07 00:00,1.17812,1.18398,1.1781,1.17931,247119,2018-06-07,Thursday,June,2,2018,1.17666,0,1.17165,-0.005776192890476706,-0.008676791524871651,36.07281910975491,2,6,1.000500542961857,2.0,1.0052268283244317,4.0,0.9775465169242816,24.0,0.9878477910091318,127.0,1.0314382566030273,477.0
2018-06-08 00:00,1.17931,1.18103,1.17271,1.17666,236194,2018-06-08,Friday,June,2,2018,1.17845,1,1.1714099999999998,-0.005007819423403781,-0.007942997104578077,40.03082887638095,0,6,0.9988751979015013,1.0,1.0011213757357433,4.0,0.976054185968962,24.0,0.9854382335093823,126.0,1.0292637225212913,477.0
2018-06-11 00:00,1.17845,1.18205,1.17715,1.17725,207876,2018-06-11,Monday,June,2,2018,1.17475,0,1.1714005,-0.0036255112056238215,-0.006481573384739001,46.40770482618781,1,6,1.0002506467961816,1.0,1.0003891936722886,4.0,0.9773056443672826,25.0,0.9857376221247065,126.0,1.0299272043340142,477.0
